id:ID,label,name,source_file,row_no,core_technology,technology_maturity,possible_scenarios,business_model,delivery_capability,certification_ip,founder_team_and_gap,recent_revenue_profit,competition_and_diff,match_level,:LABEL
ENT_3CF04CBC3414,Enterprise,江苏方霖动力科技有限公司,企业信息暂存.xlsx,343,重油转子发动机技术,2002年由国防科工委投资1400万元进行研发，2009年已经过相关部门测试认定，需要进一步投资完善机型、性能，实现产品批量化生产，逐步达到规模化,配套我国军备及部分民用产品,,,,项目系由中国内燃机特种发动机分会副主任、原陕西红岭机械厂工程师王锡茂教授领军,,国外竞对：美国RPI公司（国际旋转动力公司）、德国Wankel Rotary Gmbh（汪克尔转子发动机公司）、英国UEL无人机发动机公司。国内竞对：浙江金华汽车总厂和交通部公路科学研究所研制的JZ211B型转子机、广州华南理工大学和广州建设机器厂研制的GZ2—900型转子机、桂林机械厂和长春汽车研究所研制的GL21 10型转子机、陕西红岭机械厂开发的Z160F型全风冷汽油转子发动机。技术差异：本项目为重油转子发动机，旨在填补我国特种发动机空白。,精确匹配,Enterprise
ENT_8FC40A4A19A3,Enterprise,江苏芯长征微电子集团股份有限公司,企业信息暂存.xlsx,344,功率半导体技术（未查到具体核心技术）,,,,,,,,,精确匹配,Enterprise
ENT_D0247A466565,Enterprise,巩义市泛锐熠辉复合材料股份有限公司,企业信息暂存.xlsx,345,气凝胶复合材料技术,,,采购模式：主要向关联方采购气凝胶粉体、硅源等原材料。生产模式：自主生产。销售模式：直销为主，客户主要为新能源电池头部企业,,公司资质：高新技术企业、河南省“专精特新”中小企业、郑州市科技型企业、郑州市企业技术中心、郑州市工程技术研究中心。公司荣誉：河南省科技进步二等奖、中国创新创业大赛全国总决赛优秀企业。制定的行业标准：参与制定《纳米孔气凝胶复合绝热制品》国家标准。专利权：拥有多项专利权（具体专利号见文档5.2.4节）,核心团队具有很强的技术背景，产业化能力突出。具体团队情况见文档2.3.2节，但PDF未提供具体成员姓名、背景及短板信息,近三年一期主要报表科目包含营业收入、营业成本、利润总额、净利润等数据（具体数值见文档5.1.1节表格，但PDF未提供具体年份和数值）,市场竞争对手情况：国内主要竞争对手包括广东埃力生、纳诺科技、山西阳中新材、贵州航天乌江等（见文档3.5.2节）。PDF未提供具体技术差异对比,未匹配,Enterprise
ENT_0140F94CDB60,Enterprise,苏州泽辉生物科技有限公司,企业信息暂存.xlsx,346,生物医药技术（未查到具体核心技术）,,,,,,,,,精确匹配,Enterprise
ENT_9B73B754F768,Enterprise,洛赛达科技（南京）有限责任公司,企业信息暂存.xlsx,347,ET包络追踪技术及射频前端系统方案，专注于高性能模拟射频集成器件和系统设计,首款产品前端设计已近半，领先国内至少5代；核心团队拥有10年以上直接经验，所设计芯片累计出货量数十亿颗,卫星通信、可穿戴设备、AI处理器供电、数据中心能效提升等需要解决续航、散热、能耗问题的领域,提供芯片及系统解决方案，高毛利模式（约80%毛利率），通过定义和复用核心IP、3D Chiplet/SiP封装实现低成本高性能量产,暂无（PDF未明确提及具体交付能力）,核心团队专利20余项，包括获批的美国专利；团队研发成果申请专利11项（CD）和14项（JL）,核心团队为高通（ET技术全球最强）原始设计团队，多位留美博士，10年以上直接经验，覆盖全部关键环节；短板：PDF未提及公司短板,暂无（PDF未提及历史财务数据）,全球高端ET主要供应商为高通、MediaTek；国内APT电源管理有艾为、韦尔，ET电源管理有奥拉半导体、亚成微（均研发中），国内ET射频前端及ET电源-射频前端系统暂无竞争对手；公司技术领先国内至少5代，属于电源与射频交叉领域，人才稀缺，技术壁垒极高,精确匹配,Enterprise
ENT_E14B02EC795E,Enterprise,浙江华熔科技股份有限公司,企业信息暂存.xlsx,348,碳纤维/新材料技术（未查到具体核心技术）,,,,,,,,,未匹配,Enterprise
ENT_0564B3493F9A,Enterprise,苏州浦合医药科技有限公司,企业信息暂存.xlsx,349,精准小分子抗肿瘤新药研发,PH-001处于III期临床阶段（患者入组过半），PH-002处于国际多中心临床II期（入组完成），PH-009已递交IND，PH-005已获临床批件，PH-020与MNC签署MTA协议，多个早期自研项目进入lead和PCC阶段。,通过联用进一步扩展适应症（如PH001联用对应百亿市场空间）。,结合引进（高性价比引进早期产品）和自研两种模式，以两面齐头并进的方式丰富产品管线；寻求MNC合作（如PH020与MNC签署MTA协议，技术尽调后拿到TS）。,公司布局：北京（运营管理中心、项目管理中心、部分商务拓展、临床）、上海（创新平台）、苏州（研发中心、创新制剂生产中心）、河南（外用制剂生产基地、原料药生产基地）、美东/加州（海外临床注册、商务拓展、创新平台）。苏州实验室、河南生产基地已启用。,PH001获得CDE突破性疗法认证；总计递交65个自主研发项目专利，已获得11个专利授权。,团队：员工59人（北京24人，苏州35人），研发人员占90%，硕博比例46%。核心成员包括：战略与发展负责人高宇、研发负责人高峰博士、临床负责人杨怡轩、科委会主席王小凡院士、临床委会主席王洁教授、科委会委员李治中博士、运营负责人董乐、苏州实验室负责人吴勇勇博士、药化负责人刘彬博士。股东包括乐普医疗（蒲忠杰为董事）和拾玉投资。短板：暂无明确提及。,,PH001竞对：武田的TAK-788、迪哲的DZD9008、艾力斯的伏美替尼、鞍石的PLB1004。PH001针对EGFR exon20ins一线治疗，临床疗效（ORR 73.1%，DCR 92.3%，研究者评估mPFS 11.1个月）显著优于含铂化疗（ORR 41%，DCR 73.1%，PFS 6.4个月）。PH009（四代EGFR TKI）目标：克服包含cis-C797S三突的全部经典和耐药突变，作用模式不同于三代药，可联用增效。,未匹配,Enterprise
ENT_2CB737DD7AFE,Enterprise,深圳深信生物科技有限公司,企业信息暂存.xlsx,350,深圳深信生物科技 - mRNA疫苗与药物递送技术,,,,,,,,,未匹配,Enterprise
ENT_4C894BDDD66A,Enterprise,深圳市迪威码半导体有限公司,企业信息暂存.xlsx,351,视频编解码、视频传输芯片设计,,,设计、研发、技术转让、技术咨询、技术支持和技术服务，并销售自主研发的产品,,法定代表人周彩章博士在美国成功授权3项专利；公司为小微企业,核心团队包括：法定代表人/总经理/技术带头人周彩章（博士，视频编解码、视频传输半导体集成电路芯片行业顶级专家，曾领导多个重要芯片研发项目）；市场营销负责人李锐（二十年美国和亚太地区半导体行业营销经验）。团队配合度高、稳定性好。短板信息暂无。,,,未匹配,Enterprise
ENT_B0523E7EDFC4,Enterprise,清融新材料科技（嘉兴）有限公司,企业信息暂存.xlsx,352,自主研发的连续化制备技术及装备，实现功能复合薄膜（≤5μm）的连续化制备；多尺度调控技术，突破电介质性能极限；高性能PTFE基覆铜板；压电复合薄膜（PVDF基复合材料）、导热复合薄膜、耐高温绝缘复合薄膜,技术验证与产品验证阶段。薄膜复合材料储能密度达到31J/cm³，处于国际领先水平；高温电容器薄膜（PEI复合改性）已完成性能验证，进入应用验证阶段；高频覆铜板（如WF6103）已完成送样验证。,重大能源工程、光伏风电、智能电网、其他车企（比亚迪、特斯拉）、水听器和声纳器、医学监测、航海航空。,研发、生产和销售功能复合薄膜材料及器件（如薄膜电容器），为国内外客户提供高效可行的解决方案。,目前处于验证和产线建设阶段。规划：2025年完成20吨级高温电容器薄膜和2000平高频基膜产线建设；2026年完成100吨级高温电容器薄膜和1万平高频基膜产线建设。,拥有30余项专利保护；核心团队拥有国家发明专利9项、申请发明专利23项；产品阻燃性达UL-94 V0级。,创始团队：首席科学家南策文（中国科学院院士）、首席技术顾问沈洋（清华大学教授、国家杰青）、董事长江建勇（清华大学博士）、总经理胡澎浩（清华大学副研究员）、研发总监潘家雨（清华大学博士）、投资总监关玉函（清华大学硕士）。团队兼具学术和产业经验。短板：文档未明确提及。,暂无。公司处于筹备和验证阶段，规划2026年营收超过5000万元。,高端电容器薄膜市场：竞对包括住友（SPS）、北欧化工（PP-COC）、Sabic（PEI）。清融科技（PEI复合改性）在耐温能力（150℃）、耐电压（450 MV/m）、介电常数（>4可调）、储能密度（5 J/cm³）上综合领先，采用复合技术路线。高频覆铜板市场：国外企业垄断，如Rogers（型号3003）。清融科技产品（如WF6103）性能参数与之相当或部分更优（如导热系数0.8 vs 0.5 W/m/K），旨在打破垄断。,精确匹配,Enterprise
ENT_67BEC03832BE,Enterprise,湖南汇思光电科技有限公司,企业信息暂存.xlsx,353,硅基光电子技术,,,,,,,,,精确匹配,Enterprise
ENT_8374BA899A4D,Enterprise,眉山博雅新材料股份有限公司,企业信息暂存.xlsx,354,闪烁晶体与高精密光学元件制造,,,,,国家级高新技术企业,,,,未匹配,Enterprise
ENT_4E4E395AFCD7,Enterprise,苏州科韵激光科技有限公司,企业信息暂存.xlsx,355,激光技术（未查到具体核心技术）,,,,,,,,,未匹配,Enterprise
ENT_91C69F4006CA,Enterprise,芯体素（杭州）科技发展有限公司,企业信息暂存.xlsx,356,芯片设计技术（未查到具体核心技术）,,,,,,,,,精确匹配,Enterprise
ENT_58A5244197BF,Enterprise,芯瑞微（上海）电子科技有限公司,企业信息暂存.xlsx,357,专注于EDA物理仿真领域，产品覆盖电磁、电热、流体和应力等多物理场仿真软件；融合集成电磁、电热、直流、磁损耗、应力、流体各个功能模块于一体的多物理场系统仿真平台,业界唯一非开源方案并拥有完全知识产权基础算法、自主可控的国产EDA公司；EDA核心算法架构国产化，完全自主的（非开源方案）标准、数据格式、基础算法、架构、前后处理和流程,自动驾驶、航天航空、车辆设计、电子半导体、电池电机等多项领域（参考Ansys业务范围）,EDA+服务，以系统仿真EDA为核心，外延拓展为客户提供一站式解决方案，包括：晶圆级封装服务、IC测试版设计服务，先进封装服务、板级硬件服务,,软著：11项；专利：18项,创始人兼CEO郭茹：EDA及IT行业近20年经验，曾任Cadence中国区/日本区系统销售部总监、Oracle Java事业部中国区总经理、Synopsys大客户部经理、HP China软件事业部总经理；创始人兼CTO An-Yu Kuo博士：多物理仿真领域40年+经验，曾任Cadence研发副总裁、Sigrity产品线研发总体负责人，其开发的仿真产品已三次在美国创业成功；VP徐刚：EDA/芯片设计行业15年经验，曾任Cadence Sales manager、Mentor Application Engineer、STMicroelectronics Design Engineer；研发团队汇聚了行业巨头Cadence、Synopsys、Mentor、Dassault的顶级技术和管理精英，其中海外7位架构师/科学家均为从业30年+领军人才；短板信息暂无,,竞对：Ansys（EDA物理仿真领域的巨头）、Cadence、Synopsys（行业巨头也进军多物理分析市场）；技术差异：芯瑞微是国内目前唯一自主知识产权基础算法的国产EDA公司，专注于物理仿真领域，致力于成为中国的Ansys，填补了国内系统仿真领域的空白,精确匹配,Enterprise
