id:ID,label,name,normalized_name,source_file,:LABEL
SCN_88872EA7BD24,Scenario,人体扫描与建模,人体扫描与建模,company-info_with_url.xlsx,Scenario
SCN_F8B943F1258A,Scenario,自动化焊接,自动化焊接,company-info_with_url.xlsx,Scenario
SCN_D6D4ADC65E86,Scenario,工业检测,工业检测,company-info_with_url.xlsx,Scenario
SCN_0A2E64CC3823,Scenario,机器人视觉引导。,机器人视觉引导。,company-info_with_url.xlsx,Scenario
SUP_BEF3A7CEBB64,Supplier,3D传感器芯片供应商,3d传感器芯片供应商,company-info_with_url.xlsx,Supplier
SUP_FFBFEFE23E4D,Supplier,光学元器件供应商（康宁,光学元器件供应商（康宁,company-info_with_url.xlsx,Supplier
SUP_F7F7AE476306,Supplier,肖特）,肖特）,company-info_with_url.xlsx,Supplier
SUP_73DA5861186E,Supplier,高精度定位传感器供应商,高精度定位传感器供应商,company-info_with_url.xlsx,Supplier
PROD_BE1D7681389C,Product,iTS磁悬浮智能柔性传输装备及磁驱软件控制产品,its磁悬浮智能柔性传输装备及磁驱软件控制产品,company-info_with_url.xlsx,Product
PROD_CBB403B9FDF8,Product,智能柔性环形线,智能柔性环形线,company-info_with_url.xlsx,Product
PROD_95E7F0EBD253,Product,智能柔性接驳线,智能柔性接驳线,company-info_with_url.xlsx,Product
PROD_18B0FE51233C,Product,智能柔性混合线,智能柔性混合线,company-info_with_url.xlsx,Product
PROD_623188959A37,Product,iTS M600-L系列,its m600-l系列,company-info_with_url.xlsx,Product
PROD_F7834E852703,Product,Fabrail iWS-M800物流线,fabrail iws-m800物流线,company-info_with_url.xlsx,Product
PROD_F4EDFD6A05AF,Product,iTS M600-LT接驳线系列,its m600-lt接驳线系列,company-info_with_url.xlsx,Product
PROD_26C357E79094,Product,MegaMover iHDT超重载物流线,megamover ihdt超重载物流线,company-info_with_url.xlsx,Product
PROD_F166D655C09C,Product,iHS晶圆传输系统等,ihs晶圆传输系统等,company-info_with_url.xlsx,Product
CAP_C495668D8791,Capability,iTS磁悬浮智能柔性传输技术,its磁悬浮智能柔性传输技术,company-info_with_url.xlsx,Capability
CAP_02E82B642660,Capability,磁驱软件控制技术,磁驱软件控制技术,company-info_with_url.xlsx,Capability
IND_3D3C8B89AB25,Industry,锂电,锂电,company-info_with_url.xlsx,Industry
IND_29EBBD6E3F86,Industry,3C电子,3c电子,company-info_with_url.xlsx,Industry
IND_5FA4BD8776A2,Industry,日化,日化,company-info_with_url.xlsx,Industry
IND_B5C93BD2351D,Industry,物流运输,物流运输,company-info_with_url.xlsx,Industry
IND_ED21617AF3C9,Industry,包装,包装,company-info_with_url.xlsx,Industry
IND_34A9EE653C22,Industry,汽车零部件。,汽车零部件。,company-info_with_url.xlsx,Industry
SCN_46C8BC147BA9,Scenario,半导体,半导体,company-info_with_url.xlsx,Scenario
SCN_C922E79E9870,Scenario,3C电子,3c电子,company-info_with_url.xlsx,Scenario
SCN_62163BD9C911,Scenario,汽车整车组装线,汽车整车组装线,company-info_with_url.xlsx,Scenario
SCN_E8314ADBC502,Scenario,重型物料自动化搬运,重型物料自动化搬运,company-info_with_url.xlsx,Scenario
SCN_C92EFA596EF6,Scenario,高端面板（如柔性AMOLED,高端面板（如柔性amoled,company-info_with_url.xlsx,Scenario
SCN_0AB5CEAE07A7,Scenario,8K屏幕）生产,8k屏幕）生产,company-info_with_url.xlsx,Scenario
SCN_320FCB190493,Scenario,晶圆传输,晶圆传输,company-info_with_url.xlsx,Scenario
SCN_8B5F37B69AB6,Scenario,车载显示产线优化等。,车载显示产线优化等。,company-info_with_url.xlsx,Scenario
CUS_AADA74C9F670,Customer,氢能领域：中国石化,氢能领域：中国石化,company-info_with_url.xlsx,Customer
CUS_1ADFE956E6F2,Customer,上汽,上汽,company-info_with_url.xlsx,Customer
CUS_B6E866815440,Customer,广汽,广汽,company-info_with_url.xlsx,Customer
CUS_91FABB2B2759,Customer,丰田,丰田,company-info_with_url.xlsx,Customer
CUS_51CFA475DC8E,Customer,中国重汽,中国重汽,company-info_with_url.xlsx,Customer
CUS_3AF29AA1EBDA,Customer,宇通客车,宇通客车,company-info_with_url.xlsx,Customer
CUS_0241EF3624E4,Customer,上海神力,上海神力,company-info_with_url.xlsx,Customer
CUS_9E5C62C31B73,Customer,亿华通,亿华通,company-info_with_url.xlsx,Customer
CUS_1A524A94AB5A,Customer,陕汽商用,陕汽商用,company-info_with_url.xlsx,Customer
CUS_0BB3D345CD30,Customer,一汽解放,一汽解放,company-info_with_url.xlsx,Customer
CUS_430FDE5D2C23,Customer,宝武氢能,宝武氢能,company-info_with_url.xlsx,Customer
CUS_2A191F2176A8,Customer,三一重工,三一重工,company-info_with_url.xlsx,Customer
CUS_BBE4E0797D4E,Customer,国家电投,国家电投,company-info_with_url.xlsx,Customer
CUS_8EAD80B9FBC6,Customer,国家能源集团,国家能源集团,company-info_with_url.xlsx,Customer
CUS_0B7641750D14,Customer,美锦能源,美锦能源,company-info_with_url.xlsx,Customer
CUS_0F33C71004A5,Customer,华电氢能等,华电氢能等,company-info_with_url.xlsx,Customer
CUS_1CC47CE8BE8F,Customer,军工航天领域：总装备部,军工航天领域：总装备部,company-info_with_url.xlsx,Customer
CUS_C14940609D6F,Customer,北京航,北京航,company-info_with_url.xlsx,Customer
SUP_26047ECBB527,Supplier,磁悬浮电机核心材料供应商（钕铁硼磁钢,磁悬浮电机核心材料供应商（钕铁硼磁钢,company-info_with_url.xlsx,Supplier
SUP_D2D8DB9DD38A,Supplier,硅钢片）,硅钢片）,company-info_with_url.xlsx,Supplier
SUP_5B79C24F2E11,Supplier,直线电机供应商,直线电机供应商,company-info_with_url.xlsx,Supplier
SUP_A8E3B323143D,Supplier,精密运动控制模组供应商,精密运动控制模组供应商,company-info_with_url.xlsx,Supplier
SUP_1BA9AA714DCE,Supplier,工业控制器供应商（倍福,工业控制器供应商（倍福,company-info_with_url.xlsx,Supplier
SUP_5CB25400F58C,Supplier,西门子）,西门子）,company-info_with_url.xlsx,Supplier
PROD_650A76031628,Product,单晶片湿法清洗设备,单晶片湿法清洗设备,company-info_with_url.xlsx,Product
PROD_9FF9F951E01B,Product,半导体化学清洗设备,半导体化学清洗设备,company-info_with_url.xlsx,Product
CAP_789DAAF4788B,Capability,单晶片湿法清洗设备,单晶片湿法清洗设备,company-info_with_url.xlsx,Capability
CAP_410CE6D9C866,Capability,检测设备,检测设备,company-info_with_url.xlsx,Capability
CAP_BFF61431BD56,Capability,腐蚀设备,腐蚀设备,company-info_with_url.xlsx,Capability
CAP_B0550E4DBE95,Capability,钝化设备等化学清洗和检测设备,钝化设备等化学清洗和检测设备,company-info_with_url.xlsx,Capability
CAP_DB19EC36EA52,Capability,半导体清洗产业相关原料零部件,半导体清洗产业相关原料零部件,company-info_with_url.xlsx,Capability
IND_B5E9E0083D13,Industry,微电子制造行业,微电子制造行业,company-info_with_url.xlsx,Industry
SCN_CEEF2D0FFBE9,Scenario,晶圆表面处理,晶圆表面处理,company-info_with_url.xlsx,Scenario
SCN_7FDD02B6CBAE,Scenario,化学清洗,化学清洗,company-info_with_url.xlsx,Scenario
SCN_CC0E296C9EE0,Scenario,检测等半导体制造环节,检测等半导体制造环节,company-info_with_url.xlsx,Scenario
SUP_A5DC4E3D97E1,Supplier,半导体晶圆供应商,半导体晶圆供应商,company-info_with_url.xlsx,Supplier
SUP_4958FA2FBA55,Supplier,光刻胶,光刻胶,company-info_with_url.xlsx,Supplier
SUP_0D17BA0E531D,Supplier,电子化学品供应商,电子化学品供应商,company-info_with_url.xlsx,Supplier
PROD_1EA96F9C8D80,Product,功率器件（硅基和碳化硅基,功率器件（硅基和碳化硅基,company-info_with_url.xlsx,Product
PROD_C3CD3B111D3F,Product,Trench,trench,company-info_with_url.xlsx,Product
PROD_74442D062FD7,Product,SGT,sgt,company-info_with_url.xlsx,Product
PROD_A387DBF91874,Product,SJ MOSFET,sj mosfet,company-info_with_url.xlsx,Product
PROD_CD087A864C0C,Product,FRD,frd,company-info_with_url.xlsx,Product
PROD_C4E42399385D,Product,JBS,jbs,company-info_with_url.xlsx,Product
PROD_DA7210C4E3A8,Product,MOSFET,mosfet,company-info_with_url.xlsx,Product
PROD_E9B0C28B4DA8,Product,功率模块）和MEMS+信号链（MEMS麦克风,功率模块）和mems+信号链（mems麦克风,company-info_with_url.xlsx,Product
PROD_D34EF2BF7C37,Product,红外传感器,红外传感器,company-info_with_url.xlsx,Product
PROD_8E1C670F4C29,Product,气体传感器,气体传感器,company-info_with_url.xlsx,Product
PROD_66EB578B4732,Product,LNA,lna,company-info_with_url.xlsx,Product
PROD_93FFEECFBD5E,Product,ADC,adc,company-info_with_url.xlsx,Product
PROD_09C461EF10D6,Product,Codec等）,codec等）,company-info_with_url.xlsx,Product
CAP_170F4084E893,Capability,功率器件设计（硅基,功率器件设计（硅基,company-info_with_url.xlsx,Capability
CAP_CA4087A61FB1,Capability,碳化硅基）,碳化硅基）,company-info_with_url.xlsx,Capability
CAP_4AB6320DFD53,Capability,MEMS+信号链芯片设计,mems+信号链芯片设计,company-info_with_url.xlsx,Capability
IND_B3BFD9DBB8BB,Industry,新能源（光伏等）,新能源（光伏等）,company-info_with_url.xlsx,Industry
IND_A6DB2B27DC86,Industry,消费电子（手机,消费电子（手机,company-info_with_url.xlsx,Industry
IND_B3FEC3E24EF0,Industry,TWS,tws,company-info_with_url.xlsx,Industry
IND_5BC7F8A73749,Industry,智能家电）,智能家电）,company-info_with_url.xlsx,Industry
IND_BEB3501E9B20,Industry,两轮车控制,两轮车控制,company-info_with_url.xlsx,Industry
IND_C38438286937,Industry,矿机,矿机,company-info_with_url.xlsx,Industry
SCN_72781C1C583E,Scenario,功率器件：电源转换,功率器件：电源转换,company-info_with_url.xlsx,Scenario
SCN_21D97EFF1850,Scenario,电机控制,电机控制,company-info_with_url.xlsx,Scenario
SCN_DD36BF22BC94,Scenario,锂电池保护,锂电池保护,company-info_with_url.xlsx,Scenario
SCN_3A15804FD6B8,Scenario,光伏发电,光伏发电,company-info_with_url.xlsx,Scenario
SCN_F850609B295E,Scenario,车载逆变,车载逆变,company-info_with_url.xlsx,Scenario
SCN_0F2C647E0B94,Scenario,充电器,充电器,company-info_with_url.xlsx,Scenario
SCN_0353ECC292A8,Scenario,电动车充电桩,电动车充电桩,company-info_with_url.xlsx,Scenario
SCN_25C3924A5E7B,Scenario,SMPS,smps,company-info_with_url.xlsx,Scenario
SCN_34BFD192A6C9,Scenario,家电,家电,company-info_with_url.xlsx,Scenario
SCN_1A69887D914C,Scenario,工业变频等,工业变频等,company-info_with_url.xlsx,Scenario
SCN_30B3257A0F52,Scenario,MEMS+信号链：TWS耳机,mems+信号链：tws耳机,company-info_with_url.xlsx,Scenario
SCN_801E32E7209E,Scenario,手机,手机,company-info_with_url.xlsx,Scenario
SCN_60F8D278CD57,Scenario,语音遥控器,语音遥控器,company-info_with_url.xlsx,Scenario
SCN_61AC6494888E,Scenario,音箱,音箱,company-info_with_url.xlsx,Scenario
SCN_BD292BB5BA6F,Scenario,新风系统,新风系统,company-info_with_url.xlsx,Scenario
SCN_436F4133804D,Scenario,测温枪,测温枪,company-info_with_url.xlsx,Scenario
SCN_09503DF38907,Scenario,医学,医学,company-info_with_url.xlsx,Scenario
SCN_E97CE066AB3C,Scenario,军事,军事,company-info_with_url.xlsx,Scenario
SCN_2B5904951EE3,Scenario,空间技术,空间技术,company-info_with_url.xlsx,Scenario
SCN_F1BDDA7EA10C,Scenario,环境工程,环境工程,company-info_with_url.xlsx,Scenario
SUP_82935FDEF038,Supplier,晶圆代工厂（芯联集成战略合作）,晶圆代工厂（芯联集成战略合作）,company-info_with_url.xlsx,Supplier
SUP_A3B8D0D5BFA5,Supplier,碳化硅原材料供应商（Wolfspeed,碳化硅原材料供应商（wolfspeed,company-info_with_url.xlsx,Supplier
SUP_8106D00A21E4,Supplier,罗姆）,罗姆）,company-info_with_url.xlsx,Supplier
DEM_A774AF30247A,DemandTag,融资：C轮,融资：c轮,company-info_with_url.xlsx,DemandTag
DEM_A09CDEE09789,DemandTag,2亿元人民币,2亿元人民币,company-info_with_url.xlsx,DemandTag
PROD_450B76C7DBB1,Product,拥有自主知识产权且全球唯一可量产的硅基改性材料平台,拥有自主知识产权且全球唯一可量产的硅基改性材料平台,company-info_with_url.xlsx,Product
PROD_FA1BE1578483,Product,具有超低损耗,具有超低损耗,company-info_with_url.xlsx,Product
PROD_66672A65ED1B,Product,超低偏振敏感性,超低偏振敏感性,company-info_with_url.xlsx,Product
PROD_5B16AF73221F,Product,超高温度稳定性,超高温度稳定性,company-info_with_url.xlsx,Product
PROD_251631DE5937,Product,超高耦合效率,超高耦合效率,company-info_with_url.xlsx,Product
PROD_D0C6CE1CF6F5,Product,超高均匀一致性和超低制备成本的优势。基于该平台发展出多材料三维异质集成混合材料体系。产品涵盖“光传感,超高均匀一致性和超低制备成本的优势。基于该平台发展出多材料三维异质集成混合材料体系。产品涵盖“光传感,company-info_with_url.xlsx,Product
PROD_EFFE971E6A1F,Product,光传输,光传输,company-info_with_url.xlsx,Product
PROD_5DF2DE949121,Product,光计算”三大领域,光计算”三大领域,company-info_with_url.xlsx,Product
PROD_44A0E49D61C2,Product,MUX,mux,company-info_with_url.xlsx,Product
PROD_5083E58433E9,Product,DEMUX芯片,demux芯片,company-info_with_url.xlsx,Product
PROD_47C91DA70424,Product,BiDi光模块,bidi光模块,company-info_with_url.xlsx,Product
PROD_FDB8E26A4BFC,Product,XG(S) Combo PON光模块,xg(s) combo pon光模块,company-info_with_url.xlsx,Product
PROD_357DF966F853,Product,直调式Combo PON OLT光模块,直调式combo pon olt光模块,company-info_with_url.xlsx,Product
PROD_9B4B41BCFECA,Product,同波长单纤双向光模块,同波长单纤双向光模块,company-info_with_url.xlsx,Product
PROD_919191FB0274,Product,大型光开关等,大型光开关等,company-info_with_url.xlsx,Product
CAP_EA4C88EA3F36,Capability,硅基改性材料平台（全球唯一可量产）,硅基改性材料平台（全球唯一可量产）,company-info_with_url.xlsx,Capability
CAP_D4CAC3EE4AEE,Capability,超低损耗光纤材料技术,超低损耗光纤材料技术,company-info_with_url.xlsx,Capability
IND_9AECC8627324,Industry,光通信（接入网,光通信（接入网,company-info_with_url.xlsx,Industry
IND_8795006E12C4,Industry,城域网,城域网,company-info_with_url.xlsx,Industry
IND_6EC7E90A4748,Industry,数据中心）,数据中心）,company-info_with_url.xlsx,Industry
IND_EC89C5D30324,Industry,光传感,光传感,company-info_with_url.xlsx,Industry
IND_72F8E4BF0204,Industry,光计算。,光计算。,company-info_with_url.xlsx,Industry
SCN_5B4C34FAEF59,Scenario,5G高速通信,5g高速通信,company-info_with_url.xlsx,Scenario
SCN_97ADE6FE1F13,Scenario,光纤到户（接入网）,光纤到户（接入网）,company-info_with_url.xlsx,Scenario
SCN_E02B6EDE0B08,Scenario,数据中心互连,数据中心互连,company-info_with_url.xlsx,Scenario
SCN_535A1B75442B,Scenario,城域网传输,城域网传输,company-info_with_url.xlsx,Scenario
SCN_916834A0269C,Scenario,云计算,云计算,company-info_with_url.xlsx,Scenario
SCN_62260BEB309F,Scenario,大数据产业的光传输系统。,大数据产业的光传输系统。,company-info_with_url.xlsx,Scenario
SUP_0DCE352E03EC,Supplier,光子集成芯片原材料供应商,光子集成芯片原材料供应商,company-info_with_url.xlsx,Supplier
SUP_918BFCB28F66,Supplier,III-V族化合物半导体晶圆供应商,iii-v族化合物半导体晶圆供应商,company-info_with_url.xlsx,Supplier
SUP_079F33AA91DF,Supplier,光模块器件供应商,光模块器件供应商,company-info_with_url.xlsx,Supplier
DEM_84F1E5650415,DemandTag,根据其Pre-IPO阶段及扩产计划,根据其pre-ipo阶段及扩产计划,company-info_with_url.xlsx,DemandTag
DEM_B6EF0E6E1524,DemandTag,推测可能为上市辅导资源,推测可能为上市辅导资源,company-info_with_url.xlsx,DemandTag
DEM_46F3556B6282,DemandTag,市场扩张资源或进一步产能建设所需的资金,市场扩张资源或进一步产能建设所需的资金,company-info_with_url.xlsx,DemandTag
DEM_5C0B412B3EB4,DemandTag,政策支持。资料中未明确说明。,政策支持。资料中未明确说明。,company-info_with_url.xlsx,DemandTag
PROD_5ABF807A7CE7,Product,以国际首创的“活性乳液聚合”平台型技术为核心,以国际首创的“活性乳液聚合”平台型技术为核心,company-info_with_url.xlsx,Product
PROD_8FB0B78BE803,Product,打造ABC（Acrylate Block Copolymer,打造abc（acrylate block copolymer,company-info_with_url.xlsx,Product
PROD_5C81E490AA2A,Product,丙烯酸酯嵌段共聚物）超弹胶乳材料体系。拥有四大产品系列：高端胶粘剂,丙烯酸酯嵌段共聚物）超弹胶乳材料体系。拥有四大产品系列：高端胶粘剂,company-info_with_url.xlsx,Product
